trial_id,subj,item,np,onset,n_edits,ld,ReadDur,slen,ldlen,exp
4_12_74,39,14,VP,484,6,0,5674,42,0,1
4_12_75,39,15,NP,354,2,0,7297,42,0,1
4_12_76,39,16,Glob,472,8,0,7279,44,0,1
4_12_77,39,17,Glob,403,0,0,5998,41,0,1
4_12_78,39,18,VP,551,2,0,4560,44,0,1
4_12_79,39,19,Glob,549,0,4,4885,50,0.08,1
4_12_80,39,20,NP,511,0,12,6952,47,0.2553191489361702,1
4_12_81,39,21,VP,358,4,5,6367,51,0.09803921568627451,1
4_12_82,39,22,Glob,411,0,3,5081,39,0.07692307692307693,1
4_12_83,39,23,VP,435,6,3,7141,43,0.06976744186046512,1
4_12_84,39,24,NP,333,8,0,3801,43,0,1
4_2_61,40,1,Glob,240,4,1,3269,43,0.023255813953488372,1
4_2_62,40,2,NP,732,2,0,2788,44,0,1
4_2_63,40,3,Glob,347,8,0,1735,47,0,1
4_2_64,40,4,NP,218,3,0,2616,48,0,1
4_2_65,40,5,VP,233,15,13,4233,49,0.2653061224489796,1
4_2_66,40,6,VP,269,0,0,2113,46,0,1
4_2_67,40,7,VP,597,2,3,3840,47,0.06382978723404255,1
4_2_68,40,8,Glob,264,6,0,2025,41,0,1
4_2_69,40,9,NP,291,5,0,2997,50,0,1
4_2_70,40,10,VP,209,19,0,2562,53,0,1
4_2_71,40,11,Glob,460,0,0,2744,44,0,1
4_2_72,40,12,NP,493,2,13,3222,48,0.2708333333333333,1
4_2_73,40,13,Glob,126,0,0,1968,49,0,1
4_2_74,40,14,NP,689,0,0,1475,41,0,1
4_2_75,40,15,Glob,268,4,0,2414,43,0,1
4_2_76,40,16,NP,594,3,0,3018,44,0,1
4_2_77,40,17,VP,598,1,0,2242,42,0,1
4_2_78,40,18,VP,199,0,0,1434,44,0,1
4_2_79,40,19,VP,386,3,0,2733,50,0,1
4_2_80,40,20,Glob,697,5,4,4183,47,0.0851063829787234,1
4_2_81,40,21,NP,295,3,0,2624,52,0,1
4_2_82,40,22,VP,285,0,0,2331,40,0,1
4_2_83,40,23,Glob,555,7,3,1497,44,0.06818181818181818,1
4_2_84,40,24,NP,118,3,11,2002,43,0.2558139534883721,1
4_3_61,41,1,Glob,105,2,3,2792,43,0.06976744186046512,1
4_3_62,41,2,Glob,511,6,0,2863,44,0,1
4_3_63,41,3,VP,375,0,0,2561,47,0,1
4_3_64,41,4,NP,204,7,0,3580,48,0,1
4_3_65,41,5,VP,146,2,5,2539,49,0.10204081632653061,1
4_3_66,41,6,NP,306,1,0,2518,48,0,1
4_3_67,41,7,NP,136,6,0,3411,47,0,1
4_3_68,41,8,VP,120,0,2,2072,39,0.05128205128205128,1
4_3_69,41,9,Glob,1002,13,0,4585,50,0,1
4_3_70,41,10,Glob,121,12,3,3172,51,0.058823529411764705,1
4_3_71,41,11,NP,151,9,0,2256,44,0,1
4_3_72,41,12,VP,151,2,1,3000,47,0.02127659574468085,1
4_3_73,41,13,Glob,851,0,0,3551,49,0,1
4_3_74,41,14,Glob,473,13,0,2907,41,0,1
4_3_75,41,15,VP,347,7,0,3107,42,0,1
4_3_76,41,16,NP,430,0,0,3351,44,0,1
4_3_77,41,17,VP,529,3,0,1954,42,0,1
4_3_78,41,18,NP,268,9,0,2591,44,0,1
4_3_79,41,19,NP,140,5,8,3279,50,0.16,1
4_3_80,41,20,VP,277,8,2,6030,50,0.04,1
4_3_81,41,21,Glob,168,9,0,5545,52,0,1
4_3_82,41,22,Glob,96,0,1,2191,39,0.02564102564102564,1
4_3_83,41,23,NP,127,0,3,2829,43,0.06976744186046512,1
4_3_84,41,24,VP,248,0,1,2238,44,0.022727272727272728,1
4_4_61,42,1,VP,355,2,0,4373,43,0,1
4_4_62,42,2,Glob,821,0,3,3782,44,0.06818181818181818,1
4_4_63,42,3,VP,250,3,3,3061,47,0.06382978723404255,1
4_4_64,42,4,Glob,743,0,4,2070,48,0.08333333333333333,1
4_4_65,42,5,NP,908,0,4,2785,49,0.08163265306122448,1
4_4_66,42,6,NP,241,2,4,3009,48,0.08333333333333333,1
4_4_67,42,7,Glob,427,2,3,2432,49,0.061224489795918366,1
4_4_68,42,8,NP,705,1,0,3214,39,0,1
4_4_69,42,9,NP,537,2,0,3538,50,0,1
4_4_70,42,10,VP,713,5,3,5099,53,0.05660377358490566,1
4_4_71,42,11,VP,654,0,0,3134,44,0,1
4_4_72,42,12,Glob,372,4,4,2882,48,0.08333333333333333,1
4_4_73,42,13,VP,666,11,6,3051,48,0.125,1
4_4_74,42,14,Glob,838,2,3,3271,41,0.07317073170731707,1
4_4_75,42,15,VP,358,3,4,3325,42,0.09523809523809523,1
4_4_76,42,16,Glob,497,0,2,2800,44,0.045454545454545456,1
4_4_77,42,17,NP,404,3,3,3431,42,0.07142857142857142,1
4_4_78,42,18,NP,834,0,6,2681,44,0.13636363636363635,1
4_4_79,42,19,Glob,663,1,1,4061,50,0.02,1
4_4_80,42,20,NP,699,2,2,4600,47,0.0425531914893617,1
4_4_81,42,21,NP,315,2,4,2119,52,0.07692307692307693,1
4_4_82,42,22,VP,640,5,3,2864,40,0.075,1
4_4_83,42,23,VP,645,1,3,5280,43,0.06976744186046512,1
4_4_84,42,24,Glob,246,0,0,3493,43,0,1
4_5_61,43,1,VP,163,2,0,2972,43,0,1
4_5_62,43,2,VP,288,4,0,5090,44,0,1
4_5_63,43,3,NP,221,4,1,4390,47,0.02127659574468085,1
4_5_64,43,4,Glob,393,0,0,2592,48,0,1
4_5_65,43,5,Glob,286,0,0,4346,49,0,1
4_5_66,43,6,Glob,463,0,0,3408,48,0,1
4_5_67,43,7,NP,173,4,1,2469,47,0.02127659574468085,1
4_5_68,43,8,NP,375,0,0,3584,39,0,1
4_5_69,43,9,VP,220,4,0,2433,50,0,1
4_5_70,43,10,NP,107,8,1,3005,51,0.0196078431372549,1
4_5_71,43,11,Glob,498,6,1,2678,44,0.022727272727272728,1
4_5_72,43,12,VP,192,0,2,5325,47,0.0425531914893617,1
4_5_73,43,13,VP,415,2,0,2804,48,0,1
4_5_74,43,14,VP,453,0,0,4671,42,0,1
4_5_75,43,15,NP,180,0,1,2255,42,0.023809523809523808,1
4_5_76,43,16,Glob,490,0,0,3333,44,0,1
4_5_77,43,17,Glob,157,0,0,3395,41,0,1
4_5_78,43,18,Glob,490,0,0,4462,44,0,1
4_5_79,43,19,NP,415,0,0,7254,50,0,1
4_5_80,43,20,NP,549,4,4,5368,47,0.0851063829787234,1
4_5_81,43,21,VP,429,0,1,4390,51,0.0196078431372549,1
4_5_82,43,22,NP,181,2,0,2400,40,0,1
4_5_83,43,23,Glob,179,2,0,2507,44,0,1
4_5_84,43,24,VP,305,2,0,3415,44,0,1
4_6_61,44,1,NP,229,0,0,7418,43,0,1
4_6_62,44,2,VP,623,4,0,7933,44,0,1
4_6_63,44,3,Glob,280,6,0,3385,47,0,1
4_6_64,44,4,VP,178,8,4,4670,48,0.08333333333333333,1
4_6_65,44,5,NP,184,6,0,3416,49,0,1
4_6_66,44,6,Glob,209,8,2,3796,48,0.041666666666666664,1
4_6_67,44,7,VP,240,4,0,2439,47,0,1
4_6_68,44,8,Glob,308,0,0,3502,41,0,1
4_6_69,44,9,Glob,151,2,0,3328,50,0,1
4_6_70,44,10,NP,335,2,0,2950,51,0,1
4_6_71,44,11,VP,272,2,0,3701,44,0,1
4_6_72,44,12,NP,326,8,0,2512,48,0,1
4_6_73,44,13,NP,251,4,0,7869,49,0,1
4_6_74,44,14,VP,403,2,0,4918,42,0,1
4_6_75,44,15,Glob,197,0,0,4306,43,0,1
4_6_76,44,16,VP,350,4,0,4749,44,0,1
4_6_77,44,17,NP,448,0,0,4711,42,0,1
4_6_78,44,18,Glob,347,2,0,4601,44,0,1
4_6_79,44,19,VP,426,18,0,4058,50,0,1
4_6_80,44,20,Glob,329,2,0,3272,47,0,1
4_6_81,44,21,Glob,186,2,1,5424,52,0.019230769230769232,1
4_6_82,44,22,NP,331,2,0,3730,40,0,1
4_6_83,44,23,VP,222,0,0,3971,43,0,1
4_6_84,44,24,NP,289,4,0,3164,43,0,1
4_7_61,45,1,Glob,110,14,0,3402,43,0,1
4_7_62,45,2,NP,198,0,0,2378,44,0,1
4_7_63,45,3,NP,472,4,0,2721,47,0,1
4_7_64,45,4,VP,73,0,0,2221,48,0,1
4_7_65,45,5,VP,31,4,0,1845,49,0,1
4_7_66,45,6,VP,95,0,0,3203,46,0,1
4_7_67,45,7,Glob,94,2,3,2336,49,0.061224489795918366,1
4_7_68,45,8,Glob,423,6,0,2804,41,0,1
4_7_69,45,9,VP,89,2,0,1680,50,0,1
4_7_70,45,10,Glob,469,4,3,3468,51,0.058823529411764705,1
4_7_71,45,11,NP,18,0,4,2123,44,0.09090909090909091,1
4_7_72,45,12,NP,455,12,0,3279,48,0,1
4_7_73,45,13,Glob,138,2,0,2306,49,0,1
4_7_74,45,14,NP,85,4,0,1576,41,0,1
4_7_75,45,15,NP,219,0,0,1932,42,0,1
4_7_76,45,16,VP,138,0,0,2573,44,0,1
4_7_77,45,17,VP,48,0,0,2005,42,0,1
4_7_78,45,18,VP,31,6,0,1994,44,0,1
4_7_79,45,19,Glob,223,4,0,2144,50,0,1
4_7_80,45,20,Glob,108,14,0,3101,47,0,1
4_7_81,45,21,VP,89,4,1,2939,51,0.0196078431372549,1
4_7_82,45,22,Glob,63,8,0,2089,39,0,1
4_7_83,45,23,NP,108,0,0,2617,43,0,1
4_7_84,45,24,NP,100,0,0,2473,43,0,1
4_8_61,46,1,NP,189,0,0,1927,43,0,1
4_8_62,46,2,Glob,273,14,0,2192,44,0,1
4_8_63,46,3,VP,357,0,0,2359,47,0,1
4_8_64,46,4,NP,59,2,0,2363,48,0,1
4_8_65,46,5,Glob,204,4,0,3226,49,0,1
4_8_66,46,6,VP,278,20,0,2877,46,0,1
4_8_67,46,7,VP,233,6,0,1773,47,0,1
4_8_68,46,8,VP,682,2,0,2027,39,0,1
4_8_69,46,9,NP,223,2,0,3359,50,0,1
4_8_70,46,10,Glob,300,0,0,3604,51,0,1
4_8_71,46,11,NP,285,0,0,2205,44,0,1
4_8_72,46,12,Glob,191,4,0,2320,48,0,1
4_8_73,46,13,NP,201,0,0,3264,49,0,1
4_8_74,46,14,Glob,447,0,0,3346,41,0,1
4_8_75,46,15,VP,388,0,0,4133,42,0,1
4_8_76,46,16,NP,249,0,0,2021,44,0,1
4_8_77,46,17,Glob,480,0,0,3801,41,0,1
4_8_78,46,18,VP,211,0,0,2314,44,0,1
4_8_79,46,19,VP,106,0,0,2451,50,0,1
4_8_80,46,20,VP,145,2,6,4137,50,0.12,1
4_8_81,46,21,NP,73,4,0,2159,52,0,1
4_8_82,46,22,Glob,240,4,0,2392,39,0,1
4_8_83,46,23,NP,256,0,0,2936,43,0,1
4_8_84,46,24,Glob,462,2,0,3304,43,0,1
4_9_61,47,1,VP,234,0,0,2297,43,0,1
4_9_62,47,2,NP,242,16,0,3523,44,0,1
4_9_63,47,3,Glob,172,38,3,3617,47,0.06382978723404255,1
4_9_64,47,4,Glob,346,0,0,2847,48,0,1
4_9_65,47,5,VP,187,0,1,3506,49,0.02040816326530612,1
4_9_66,47,6,NP,318,0,0,3226,48,0,1
4_9_67,47,7,NP,268,18,0,2889,47,0,1
4_9_68,47,8,VP,306,12,0,3282,39,0,1
4_9_69,47,9,NP,295,10,0,4694,50,0,1
4_9_70,47,10,VP,592,6,0,6563,53,0,1
4_9_71,47,11,Glob,316,10,0,2076,44,0,1
4_9_72,47,12,Glob,303,2,0,3788,48,0,1
4_9_73,47,13,VP,265,0,0,2746,48,0,1
4_9_74,47,14,NP,256,0,2,3470,41,0.04878048780487805,1
4_9_75,47,15,Glob,165,8,0,2619,43,0,1
4_9_76,47,16,Glob,610,2,0,4216,44,0,1
4_9_77,47,17,VP,223,12,0,2653,42,0,1
4_9_78,47,18,NP,349,0,0,2592,44,0,1
4_9_79,47,19,NP,299,0,0,6366,50,0,1
4_9_80,47,20,VP,280,0,3,5481,50,0.06,1
4_9_81,47,21,NP,242,2,0,3805,52,0,1
4_9_82,47,22,VP,297,0,0,2763,40,0,1
4_9_83,47,23,Glob,296,0,0,2419,44,0,1
4_9_84,47,24,Glob,301,0,0,3160,43,0,1
5_1_61,48,1,VP,145,0,0,3580,43,0,1
5_1_62,48,2,NP,311,24,0,4269,44,0,1
5_1_63,48,3,VP,131,18,0,2883,47,0,1
5_1_64,48,4,NP,337,10,0,3415,48,0,1
5_1_65,48,5,VP,416,6,0,4331,49,0,1
5_1_66,48,6,Glob,316,0,7,3966,48,0.14583333333333334,1
5_1_67,48,7,Glob,513,10,1,2389,49,0.02040816326530612,1
5_1_68,48,8,VP,133,0,0,2942,39,0,1
5_1_69,48,9,Glob,514,6,1,3138,50,0.02,1
5_1_70,48,10,NP,300,10,3,4025,51,0.058823529411764705,1
5_1_71,48,11,Glob,122,2,0,2606,44,0,1
5_1_72,48,12,NP,498,22,0,3432,48,0,1
5_1_73,48,13,VP,595,18,0,7283,48,0,1
5_1_74,48,14,NP,446,6,1,3977,41,0.024390243902439025,1
5_1_75,48,15,VP,339,12,0,2599,42,0,1
5_1_76,48,16,NP,459,6,1,2649,44,0.022727272727272728,1
5_1_77,48,17,VP,169,0,0,3147,42,0,1
5_1_78,48,18,Glob,316,0,0,3042,44,0,1
5_1_79,48,19,Glob,260,0,0,4133,50,0,1
5_1_80,48,20,VP,426,10,0,5080,50,0,1
5_1_81,48,21,Glob,489,8,1,3397,52,0.019230769230769232,1
5_1_82,48,22,NP,466,14,0,3213,40,0,1
5_1_83,48,23,Glob,614,12,0,3110,44,0,1
5_1_84,48,24,NP,557,0,0,3243,43,0,1
5_10_61,49,1,Glob,32,4,0,11679,43,0,1
5_10_62,49,2,VP,643,10,0,4372,44,0,1
5_10_63,49,3,NP,479,2,0,3795,47,0,1
5_10_64,49,4,NP,564,10,0,6619,48,0,1
5_10_65,49,5,NP,110,6,0,6918,49,0,1
5_10_66,49,6,NP,415,4,0,4587,48,0,1
5_10_67,49,7,VP,127,10,0,3036,47,0,1
5_10_68,49,8,Glob,448,6,0,1879,41,0,1
5_10_69,49,9,VP,88,14,0,2936,50,0,1
5_10_70,49,10,Glob,579,26,0,6422,51,0,1
5_10_71,49,11,VP,107,12,0,3558,44,0,1
5_10_72,49,12,Glob,537,28,1,4556,48,0.020833333333333332,1
5_10_73,49,13,Glob,29,20,2,3528,49,0.04081632653061224,1
5_10_74,49,14,VP,591,10,0,13352,42,0,1
5_10_75,49,15,NP,120,4,0,2738,42,0,1
5_10_76,49,16,NP,529,22,0,4828,44,0,1
5_10_77,49,17,NP,503,12,1,5253,42,0.023809523809523808,1
5_10_78,49,18,NP,454,10,0,3536,44,0,1
5_10_79,49,19,VP,517,4,2,4093,50,0.04,1
5_10_80,49,20,Glob,471,14,1,6796,47,0.02127659574468085,1
5_10_81,49,21,VP,466,24,0,5797,51,0,1
5_10_82,49,22,Glob,456,4,1,4163,39,0.02564102564102564,1
5_10_83,49,23,VP,411,26,0,3207,43,0,1
5_10_84,49,24,Glob,415,16,0,3161,43,0,1
5_11_61,50,1,NP,340,2,0,2391,43,0,1
5_11_62,50,2,Glob,363,0,0,3384,44,0,1
5_11_63,50,3,NP,432,0,0,3222,47,0,1
5_11_64,50,4,VP,189,0,3,3767,48,0.0625,1
5_11_65,50,5,VP,164,0,0,2999,49,0,1
5_11_66,50,6,NP,222,0,4,3468,48,0.08333333333333333,1
5_11_67,50,7,VP,514,0,0,2456,47,0,1
5_11_68,50,8,NP,146,2,0,2381,39,0,1
5_11_69,50,9,VP,461,2,0,3209,50,0,1
5_11_70,50,10,Glob,421,0,1,3961,51,0.0196078431372549,1
5_11_71,50,11,Glob,228,0,0,3075,44,0,1
5_11_72,50,12,Glob,451,2,0,2875,48,0,1
5_11_73,50,13,NP,327,0,0,2596,49,0,1
5_11_74,50,14,Glob,194,0,0,2589,41,0,1
5_11_75,50,15,NP,614,0,0,3186,42,0,1
5_11_76,50,16,VP,458,2,0,2905,44,0,1
5_11_77,50,17,VP,523,0,0,3341,42,0,1
5_11_78,50,18,NP,194,0,0,2247,44,0,1
5_11_79,50,19,VP,765,0,1,3151,50,0.02,1
5_11_80,50,20,NP,220,4,1,2883,47,0.02127659574468085,1
5_11_81,50,21,VP,152,2,1,3028,51,0.0196078431372549,1
5_11_82,50,22,Glob,208,0,0,2502,39,0,1
5_11_83,50,23,Glob,154,4,0,2614,44,0,1
5_11_84,50,24,Glob,285,2,0,3292,43,0,1
5_12_61,51,1,NP,199,4,0,2957,43,0,1
5_12_62,51,2,NP,296,0,0,3064,44,0,1
5_12_63,51,3,VP,170,0,0,5283,47,0,1
5_12_64,51,4,Glob,439,12,1,2595,48,0.020833333333333332,1
5_12_65,51,5,VP,211,4,12,3006,49,0.24489795918367346,1
5_12_66,51,6,VP,279,6,3,5886,46,0.06521739130434782,1
5_12_67,51,7,VP,175,4,0,2987,47,0,1
5_12_68,51,8,NP,544,2,0,3995,39,0,1
5_12_69,51,9,Glob,328,2,4,5589,50,0.08,1
5_12_70,51,10,NP,148,0,2,6767,51,0.0392156862745098,1
5_12_71,51,11,Glob,363,0,0,2789,44,0,1
5_12_72,51,12,Glob,140,0,5,6249,48,0.10416666666666667,1
5_12_73,51,13,NP,618,0,1,3414,49,0.02040816326530612,1
5_12_74,51,14,NP,319,4,0,2786,41,0,1
5_12_75,51,15,VP,282,4,0,4849,42,0,1
5_12_76,51,16,Glob,221,2,1,3318,44,0.022727272727272728,1
5_12_77,51,17,VP,257,0,0,3414,42,0,1
5_12_78,51,18,VP,151,6,0,3379,44,0,1
5_12_79,51,19,VP,458,12,1,3348,50,0.02,1
5_12_80,51,20,NP,202,4,0,5340,47,0,1
5_12_81,51,21,Glob,327,0,1,6285,52,0.019230769230769232,1
5_12_82,51,22,NP,460,4,0,5418,40,0,1
5_12_83,51,23,Glob,234,0,0,2832,44,0,1
5_12_84,51,24,Glob,226,0,0,3383,43,0,1
5_2_61,52,1,VP,266,2,0,3165,43,0,1
5_2_62,52,2,VP,567,0,0,4429,44,0,1
5_2_63,52,3,VP,224,0,5,5445,47,0.10638297872340426,1
5_2_64,52,4,NP,338,0,0,5984,48,0,1
5_2_65,52,5,Glob,281,8,0,4829,49,0,1
5_2_66,52,6,NP,245,0,0,4476,48,0,1
5_2_67,52,7,Glob,265,12,0,3163,49,0,1
5_2_68,52,8,Glob,224,0,0,2220,41,0,1
5_2_69,52,9,Glob,259,0,0,3408,50,0,1
5_2_70,52,10,VP,259,24,0,5739,53,0,1
5_2_71,52,11,NP,303,2,0,3552,44,0,1
5_2_72,52,12,NP,309,6,14,11159,48,0.2916666666666667,1
5_2_73,52,13,VP,287,2,0,3662,48,0,1
5_2_74,52,14,VP,226,6,0,3573,42,0,1
5_2_75,52,15,VP,216,0,0,2747,42,0,1
5_2_76,52,16,NP,387,0,0,7157,44,0,1
5_2_77,52,17,Glob,275,0,0,3342,41,0,1
5_2_78,52,18,NP,91,2,2,3041,44,0.045454545454545456,1
5_2_79,52,19,Glob,455,2,0,3078,50,0,1
5_2_80,52,20,Glob,123,2,0,4200,47,0,1
5_2_81,52,21,Glob,165,6,7,3335,52,0.1346153846153846,1
5_2_82,52,22,VP,340,8,1,2491,40,0.025,1
5_2_83,52,23,NP,242,2,0,4263,43,0,1
5_2_84,52,24,NP,189,8,0,2634,43,0,1
5_3_61,53,1,VP,38,2,0,2781,43,0,1
5_3_62,53,2,VP,53,10,0,2621,44,0,1
5_3_63,53,3,Glob,72,0,0,2879,47,0,1
5_3_64,53,4,VP,55,2,0,2374,48,0,1
5_3_65,53,5,Glob,133,0,0,3226,49,0,1
5_3_66,53,6,NP,74,6,2,2069,48,0.041666666666666664,1
5_3_67,53,7,Glob,43,6,0,2131,49,0,1
5_3_68,53,8,NP,43,4,0,1571,39,0,1
5_3_69,53,9,NP,17,2,0,2727,50,0,1
5_3_70,53,10,Glob,43,28,2,2694,51,0.0392156862745098,1
5_3_71,53,11,NP,86,4,0,2685,44,0,1
5_3_72,53,12,VP,23,0,0,1679,47,0,1
5_3_73,53,13,VP,129,0,4,2580,48,0.08333333333333333,1
5_3_74,53,14,VP,61,8,0,2206,42,0,1
5_3_75,53,15,Glob,58,4,0,2200,43,0,1
5_3_76,53,16,VP,24,6,0,2634,44,0,1
5_3_77,53,17,Glob,171,0,0,2089,41,0,1
5_3_78,53,18,NP,36,6,0,2031,44,0,1
5_3_79,53,19,Glob,75,14,1,2499,50,0.02,1
5_3_80,53,20,NP,86,24,0,3244,47,0,1
5_3_81,53,21,NP,55,12,0,2162,52,0,1
5_3_82,53,22,Glob,33,0,0,1730,39,0,1
5_3_83,53,23,NP,36,2,0,1726,43,0,1
5_3_84,53,24,VP,91,0,0,2069,44,0,1
5_4_61,54,1,Glob,306,4,0,1942,43,0,1
5_4_62,54,2,VP,336,0,0,1826,44,0,1
5_4_63,54,3,Glob,577,2,3,1768,47,0.06382978723404255,1
5_4_64,54,4,VP,237,2,0,2753,48,0,1
5_4_65,54,5,Glob,177,8,0,2047,49,0,1
5_4_66,54,6,VP,259,18,0,2413,46,0,1
5_4_67,54,7,NP,182,6,0,2448,47,0,1
5_4_68,54,8,NP,344,0,0,1647,39,0,1
5_4_69,54,9,NP,306,6,0,2313,50,0,1
5_4_70,54,10,NP,112,4,0,2282,51,0,1
5_4_71,54,11,VP,451,0,0,1648,44,0,1
5_4_72,54,12,Glob,289,0,1,2059,48,0.020833333333333332,1
5_4_73,54,13,Glob,500,18,5,2235,49,0.10204081632653061,1
5_4_74,54,14,VP,569,0,0,1675,42,0,1
5_4_75,54,15,Glob,319,0,0,1971,43,0,1
5_4_76,54,16,VP,234,6,0,2198,44,0,1
5_4_77,54,17,Glob,272,10,0,1789,41,0,1
5_4_78,54,18,VP,291,16,0,1771,44,0,1
5_4_79,54,19,NP,328,4,0,2221,50,0,1
5_4_80,54,20,NP,150,6,0,1495,47,0,1
5_4_81,54,21,NP,305,10,0,2329,52,0,1
5_4_82,54,22,NP,192,2,0,1957,40,0,1
5_4_83,54,23,VP,362,0,0,1800,43,0,1
5_4_84,54,24,Glob,194,4,0,1838,43,0,1
5_5_61,55,1,Glob,99,22,0,2217,43,0,1
5_5_62,55,2,Glob,108,2,0,2199,44,0,1
5_5_63,55,3,Glob,137,0,0,1813,47,0,1
5_5_64,55,4,VP,107,6,0,2141,48,0,1
5_5_65,55,5,NP,44,6,0,1941,49,0,1
5_5_66,55,6,VP,140,0,0,2950,46,0,1
5_5_67,55,7,NP,117,0,0,1750,47,0,1
5_5_68,55,8,VP,188,0,0,1750,39,0,1
5_5_69,55,9,VP,122,8,0,1648,50,0,1
5_5_70,55,10,NP,112,0,0,2373,51,0,1
5_5_71,55,11,Glob,125,0,0,1967,44,0,1
5_5_72,55,12,NP,149,0,0,2175,48,0,1
5_5_73,55,13,Glob,222,12,0,2227,49,0,1
5_5_74,55,14,Glob,134,0,0,1642,41,0,1
5_5_75,55,15,Glob,190,0,0,2035,43,0,1
5_5_76,55,16,VP,130,14,0,1589,44,0,1
5_5_77,55,17,NP,103,4,0,1902,42,0,1
5_5_78,55,18,VP,57,0,0,1563,44,0,1
5_5_79,55,19,NP,135,2,1,2442,50,0.02,1
5_5_80,55,20,VP,142,0,0,3277,50,0,1
5_5_81,55,21,VP,135,2,0,2369,51,0,1
5_5_82,55,22,NP,68,0,0,2233,40,0,1
5_5_83,55,23,Glob,195,22,0,1941,44,0,1
5_5_84,55,24,NP,79,12,0,1969,43,0,1
5_6_61,56,1,Glob,650,22,0,3445,43,0,1
5_6_62,56,2,Glob,335,2,0,5138,44,0,1
5_6_63,56,3,NP,310,8,0,4647,47,0,1
5_6_64,56,4,Glob,467,0,4,3324,48,0.08333333333333333,1
5_6_65,56,5,NP,356,0,0,4764,49,0,1
5_6_66,56,6,VP,500,2,0,5251,46,0,1
5_6_67,56,7,VP,352,0,0,3325,47,0,1
5_6_68,56,8,VP,584,0,0,6872,39,0,1
5_6_69,56,9,Glob,332,0,0,9588,50,0,1
5_6_70,56,10,VP,293,6,0,7583,53,0,1
5_6_71,56,11,NP,461,0,0,10979,44,0,1
5_6_72,56,12,NP,313,12,0,5182,48,0,1
5_6_73,56,13,Glob,481,2,0,6306,49,0,1
5_6_74,56,14,Glob,327,0,0,4033,41,0,1
5_6_75,56,15,NP,317,0,0,3246,42,0,1
5_6_76,56,16,Glob,432,0,0,7337,44,0,1
5_6_77,56,17,NP,324,0,0,5321,42,0,1
5_6_78,56,18,VP,991,2,0,5243,44,0,1
5_6_79,56,19,VP,224,0,0,8470,50,0,1
5_6_80,56,20,VP,228,0,0,5205,50,0,1
5_6_81,56,21,Glob,201,2,0,4478,52,0,1
5_6_82,56,22,VP,290,0,0,5528,40,0,1
5_6_83,56,23,NP,278,0,0,4151,43,0,1
5_6_84,56,24,NP,466,0,0,6024,43,0,1
5_7_61,57,1,NP,70,0,0,1616,43,0,1
5_7_62,57,2,Glob,96,0,0,2973,44,0,1
5_7_63,57,3,NP,74,0,0,2577,47,0,1
5_7_64,57,4,Glob,50,0,1,3175,48,0.020833333333333332,1
5_7_65,57,5,VP,36,2,0,2251,49,0,1
5_7_66,57,6,Glob,72,0,2,1679,48,0.041666666666666664,1
5_7_67,57,7,Glob,126,0,1,1148,49,0.02040816326530612,1
5_7_68,57,8,VP,36,6,0,3134,39,0,1
5_7_69,57,9,NP,74,0,0,2609,50,0,1
5_7_70,57,10,VP,119,8,0,1930,53,0,1
5_7_71,57,11,NP,86,0,0,1540,44,0,1
5_7_72,57,12,VP,84,0,0,3104,47,0,1
5_7_73,57,13,NP,109,2,4,1585,49,0.08163265306122448,1
5_7_74,57,14,Glob,72,2,0,1506,41,0,1
5_7_75,57,15,NP,43,2,0,3039,42,0,1
5_7_76,57,16,Glob,302,0,1,2770,44,0.022727272727272728,1
5_7_77,57,17,VP,36,6,0,2083,42,0,1
5_7_78,57,18,Glob,47,0,0,2401,44,0,1
5_7_79,57,19,Glob,171,8,1,2744,50,0.02,1
5_7_80,57,20,VP,303,26,3,7115,50,0.06,1
5_7_81,57,21,NP,68,4,0,5656,52,0,1
5_7_82,57,22,VP,31,0,0,1431,40,0,1
5_7_83,57,23,NP,89,0,1,2953,43,0.023255813953488372,1
5_7_84,57,24,VP,57,4,0,2804,44,0,1
5_8_61,58,1,NP,157,0,0,3991,43,0,1
5_8_62,58,2,NP,561,0,0,4772,44,0,1
5_8_63,58,3,VP,874,2,0,2180,47,0,1
5_8_64,58,4,Glob,101,2,0,3293,48,0,1
5_8_65,58,5,Glob,201,0,0,4872,49,0,1
5_8_66,58,6,Glob,155,2,0,3049,48,0,1
5_8_67,58,7,NP,163,0,0,3991,47,0,1
5_8_68,58,8,Glob,76,2,0,3760,41,0,1
5_8_69,58,9,NP,523,0,0,4007,50,0,1
5_8_70,58,10,VP,170,0,3,3489,53,0.05660377358490566,1
5_8_71,58,11,VP,805,0,0,2876,44,0,1
5_8_72,58,12,VP,111,8,0,3563,47,0,1
5_8_73,58,13,NP,69,0,1,3617,49,0.02040816326530612,1
5_8_74,58,14,NP,190,0,0,2645,41,0,1
5_8_75,58,15,VP,412,0,0,2700,42,0,1
5_8_76,58,16,Glob,94,0,0,3844,44,0,1
5_8_77,58,17,Glob,473,6,0,3304,41,0,1
5_8_78,58,18,Glob,77,6,0,3694,44,0,1
5_8_79,58,19,NP,58,0,1,3893,50,0.02,1
5_8_80,58,20,Glob,76,0,0,3918,47,0,1
5_8_81,58,21,NP,69,0,0,4025,52,0,1
5_8_82,58,22,VP,134,2,0,3536,40,0,1
5_8_83,58,23,VP,115,0,0,4898,43,0,1
5_8_84,58,24,VP,104,2,0,4321,44,0,1
